#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321AE070F
#Date Time: 2025-04-23 12:10:13.720
#Trace: Trace 1
#Start: 0 Hz
#Stop: 5000 Hz
#BINs: 4097
#Rate: 10000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.53121 V
#Offset: 0.000184734 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.48273 V
#Offset: 4.47872e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Custom1
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Phase: 0 °

#Frequency (Hz),Trace 1 (V),Phase (deg)
1284.1796875,2.191809944248158e-05,18.53467398354116
1285.400390625,3.452609892049179e-05,4.980942875312325
1286.62109375,3.862754646782475e-05,178.3972403065496
1287.841796875,1.750709155289453e-05,21.75850803387679
1289.0625,2.650985980589976e-05,85.71697755735818
1290.283203125,3.93108994056785e-05,83.41179738196237
1291.50390625,4.331498693633961e-05,79.91046680944588
1292.724609375,3.64647929581783e-05,61.50622763829794
1293.9453125,3.144912551951894e-05,14.65201505819787
1295.166015625,3.133448542274318e-05,157.3327115738302
1296.38671875,2.531822856603693e-05,105.9208982807165
1297.607421875,3.513992319741744e-05,42.08132968598523
1298.828125,6.132614594003756e-05,10.5400534092714
1300.048828125,9.195483760738863e-05,175.072325556241
1301.26953125,0.000120559582170653,161.7497427191626
1302.490234375,0.0001257073928331706,154.4751651817113
1303.7109375,9.131250626126359e-05,152.5496454622187
1304.931640625,4.415864369402807e-05,145.1620880298221
1306.15234375,9.397113843753286e-06,17.29870340696113
1307.373046875,5.551177107954829e-05,156.2078721603158
1308.59375,8.393542816109977e-05,162.2126483061807
1309.814453125,9.467492711893643e-05,172.3831985456894
1311.03515625,9.372821064050972e-05,175.8356693409399
1312.255859375,9.73044578911522e-05,173.8111499662854
1313.4765625,0.0001035459923716354,174.3262544264161
1314.697265625,8.465797457827305e-05,176.9956490771883
1315.91796875,5.396174196569818e-05,3.826149844420938
1317.138671875,3.423141703069311e-05,15.07751213924922
1318.359375,1.586593795908122e-05,18.72735962170175
1319.580078125,8.601372206664957e-06,49.50724404808957
1320.80078125,2.188249707869346e-05,41.89056525897646
1322.021484375,1.983903193970182e-05,53.74016315603056
1323.2421875,1.763191659407689e-05,66.78769527940896
1324.462890625,1.583283884163343e-05,66.18660276474159
1325.68359375,2.127192264627198e-05,77.65221516727003
1326.904296875,3.064853160210119e-05,80.27197222735606
1328.125,3.054987985469605e-05,55.37423670605695
1329.345703125,3.851844888242852e-05,23.96204335425285
1330.56640625,4.177550854578649e-05,6.727361243852307
1331.787109375,4.252204140646072e-05,170.8349466513937
1333.0078125,4.679784761536021e-05,172.0182684520924
1334.228515625,3.96790387769271e-05,174.9454560103027
1335.44921875,2.347803748476183e-05,156.8752014170698
1336.669921875,1.884979615544194e-05,137.85824258123
1337.890625,2.222397252220061e-05,152.002006424581
1339.111328125,2.916919372932768e-05,153.3477722633369
1340.33203125,3.849791951364561e-05,161.5344435569338
1341.552734375,5.047124105195005e-05,177.4815610896212
1342.7734375,4.458813522026691e-05,7.860123733467512
1343.994140625,2.145063438364079e-05,22.50463716279834
1345.21484375,1.140655081547882e-05,153.1147516362255
1346.435546875,3.03905627866104e-05,125.8554593623097
1347.65625,4.53450053237489e-05,123.0543557580037
1348.876953125,6.869312697253753e-05,123.3149782321367
1350.09765625,7.922989542566459e-05,125.9742397917903
1351.318359375,5.896725395601592e-05,116.7592506295498
1352.5390625,5.539197088351025e-05,96.22534199309979
1353.759765625,6.712697597417602e-05,97.07513542786906
1354.98046875,6.70479204879132e-05,101.5764435739426
1356.201171875,5.667139799608882e-05,116.3818895056261
1357.421875,4.934230106876361e-05,148.5199750375547
1358.642578125,4.874154432017957e-05,1.497846033786183
1359.86328125,5.473216262861891e-05,12.53372828711231
1361.083984375,5.610699042854623e-05,10.0746808930169
1362.3046875,5.235808616551829e-05,8.732304821318296
1363.525390625,5.075728555155669e-05,2.035611796656405
1364.74609375,3.895142482779968e-05,1.247483822682446
1365.966796875,1.599514155136611e-05,1.950525146543493
1367.1875,1.613555107721568e-05,109.32435900718
1368.408203125,3.221729305573478e-05,99.7707669343105
1369.62890625,4.045603840552307e-05,99.95260593145859
1370.849609375,4.333880702624093e-05,96.88526821979337
1372.0703125,3.612141766225138e-05,80.64317179480972
1373.291015625,3.326962957933467e-05,57.26059800033854
1374.51171875,4.473329282436628e-05,42.98016034278618
1375.732421875,6.301188944002734e-05,30.0369095557655
1376.953125,7.435869095359804e-05,26.23258017391079
1378.173828125,7.650104082290215e-05,25.07414075670564
1379.39453125,8.306133831923521e-05,19.7384164191657
1380.615234375,8.588753103645248e-05,26.54427148738517
1381.8359375,7.802838198279501e-05,44.62224796927053
1383.056640625,7.108789175608158e-05,65.73610620911509
1384.27734375,7.303053974365576e-05,86.86404245914439
1385.498046875,7.687006685729212e-05,95.05643861933883
1386.71875,6.572247605432636e-05,90.7004676254797
1387.939453125,4.67772203716245e-05,74.39955945037673
1389.16015625,3.852766590510773e-05,34.93516211688215
1390.380859375,4.103375967816022e-05,160.8311086693789
1391.6015625,5.14725724866523e-05,121.4987635476304
1392.822265625,5.970515980463416e-05,105.2706444394431
1394.04296875,6.425948008230816e-05,89.05009241521148
1395.263671875,6.162536101076183e-05,64.85977235019674
1396.484375,5.801350398101531e-05,47.67919376883237
1397.705078125,5.627024925355371e-05,49.60825015447328
1398.92578125,5.298045521640279e-05,64.61367283000747
1400.146484375,4.35596543880905e-05,85.31005281538241
1401.3671875,3.005691154072135e-05,116.5187436669101
1402.587890625,2.244226644444213e-05,141.2669293344635
1403.80859375,1.178011023242912e-05,126.4005047065402
1405.029296875,9.397743869600828e-06,0.5415994685069806
1406.25,2.547570182009343e-05,1.963513409719582
1407.470703125,4.244157658083165e-05,39.61048935739468
1408.69140625,5.554898499410111e-05,60.22076845792036
1409.912109375,6.724709979567293e-05,68.84498331132339
1411.1328125,9.32113724397478e-05,79.05499947511001
1412.353515625,0.0001024720302477788,93.32721433423426
1413.57421875,8.175577390049467e-05,102.0971334989398
1414.794921875,5.071557085458831e-05,100.1215791747603
1416.015625,2.458179565295236e-05,125.9979203646463
1417.236328125,2.20664940821215e-05,0.4197577528010264
1418.45703125,1.832337013437665e-05,14.57169467567837
1419.677734375,2.738475393468267e-05,169.4070032590883
1420.8984375,5.309132767149611e-05,150.4388016834643
1422.119140625,6.840888636395942e-05,147.6372667641881
1423.33984375,7.428612533487995e-05,147.1927978228384
1424.560546875,8.233271418814733e-05,145.716029287156
1425.78125,8.238455587563464e-05,152.1699436375323
1427.001953125,7.062836244817486e-05,165.9661809698929
1428.22265625,6.754274348148211e-05,6.460531145212517
1429.443359375,7.38561047938831e-05,29.19627135254812
1430.6640625,7.700994439545925e-05,53.02658633481287
1431.884765625,7.651241316197561e-05,64.97108650803814
1433.10546875,6.63081979163078e-05,65.45069398552853
1434.326171875,5.375580259086385e-05,67.96060395810511
1435.546875,4.627321675427645e-05,70.47206674317192
1436.767578125,3.375534988864798e-05,80.73549055272809
1437.98828125,2.395726190663909e-05,127.5889876955976
1439.208984375,3.559532907317316e-05,160.6906261962808
1440.4296875,3.668328766410992e-05,160.3907934453396
1441.650390625,2.55541183080872e-05,109.2131604144033
1442.87109375,4.475461585912002e-05,65.61297980239354
1444.091796875,5.609868250136336e-05,47.33168192006986
1445.3125,7.079007831929466e-05,33.38717960122867
1446.533203125,7.196870532103746e-05,32.39203445389709
1447.75390625,6.349457019103774e-05,28.51857333138829
1448.974609375,7.619354410694209e-05,34.27812471442842
1450.1953125,8.864961415232269e-05,52.56433352343637
1451.416015625,7.5454615444634e-05,66.2661380832438
1452.63671875,5.008246353015802e-05,71.00747288842592
1453.857421875,2.441142800443124e-05,65.72980191672701
1455.078125,1.249409995071237e-05,143.0180212210888
1456.298828125,2.893218081994523e-05,123.8186696443085
1457.51953125,2.530358283924151e-05,127.802515794892
1458.740234375,1.759851264278352e-05,125.4694186178592
1459.9609375,1.795292737296051e-05,141.006676225582
1461.181640625,1.06858517388819e-05,179.4601194201498
1462.40234375,1.234602143595759e-05,122.9683074184037
1463.623046875,2.715867962295571e-05,138.3308242781639
1464.84375,4.35630880937457e-05,147.202160105819
1466.064453125,5.246237860174072e-05,163.2469522456007
1467.28515625,3.551760519455822e-05,1.818742089174458
1468.505859375,1.882955193476148e-05,67.3734225339891
1469.7265625,3.020546159767454e-05,115.2308227633069
1470.947265625,3.313649807526846e-05,136.5270725084387
1472.16796875,2.924882487678366e-05,144.8762544314408
1473.388671875,1.839547459177452e-05,132.9383933692173
1474.609375,1.505979814496196e-05,0.4169714899097756
1475.830078125,4.803693156578413e-05,24.63982877048919
1477.05078125,7.05449336555715e-05,28.98902341896206
1478.271484375,8.34728569438556e-05,32.72065968171505
1479.4921875,9.529801132583196e-05,31.53664525842988
1480.712890625,8.12876021324162e-05,29.0271916526355
1481.93359375,6.41271984342873e-05,29.08710859663683
1483.154296875,6.580606400882842e-05,41.27467884721229
1484.375,8.559096426106738e-05,65.09472379424172
1485.595703125,0.0001116650844060351,79.8268079966934
1486.81640625,0.0001140423156642312,91.20588060809287
1488.037109375,9.946938509650443e-05,105.8261493141064
1489.2578125,6.575952622166331e-05,121.9454552557699
1490.478515625,3.849228395718182e-05,173.0190748674429
1491.69921875,5.870606429962813e-05,30.32445180412352
1492.919921875,6.539705126630455e-05,34.417008723594
1494.140625,5.786433229094864e-05,30.95927255267403
1495.361328125,5.597279075945555e-05,35.97131540949139
1496.58203125,4.609797319743638e-05,49.95316870273699
1497.802734375,2.789322570563009e-05,67.18952500105611
1499.0234375,2.134228321314863e-05,84.2604211770681
1500.244140625,1.445876189455286e-05,81.95610289422611
1501.46484375,6.959593489457946e-06,66.45211310194742
1502.685546875,3.191678928650794e-05,75.06444886337984
1503.90625,4.520305571161453e-05,101.6648071510345
1505.126953125,6.442333670511747e-05,121.8065557726257
1506.34765625,7.812157065212226e-05,131.8134178638055
1507.568359375,7.833382356903691e-05,146.847913330878
1508.7890625,6.945834669171261e-05,151.0767261555784
1510.009765625,5.892737225701277e-05,147.1645477703227
1511.23046875,5.251848923819764e-05,146.344042831519
1512.451171875,5.538558809715858e-05,141.630798594716
1513.671875,6.95032646935671e-05,143.032507209635
1514.892578125,7.329106758815292e-05,147.1527388956177
1516.11328125,5.378952922674891e-05,151.4634247039785
1517.333984375,3.220604287985744e-05,168.3511054121361
1518.5546875,2.851119979628435e-05,30.6281411384049
1519.775390625,4.415647496467225e-05,67.83628724628906
1520.99609375,5.773253474690727e-05,83.76388753709099
1522.216796875,4.146422398550155e-05,104.2105483667476
1523.4375,3.63063072663891e-05,158.4660222621518
1524.658203125,5.274310042615001e-05,0.6724770144162214
1525.87890625,6.649852442793844e-05,13.57638527225314
1527.099609375,6.113781818561692e-05,18.77091088289284
1528.3203125,3.021795126920511e-05,31.89053819441323
1529.541015625,2.874961582866579e-05,102.8400625145681
1530.76171875,4.727523136626883e-05,125.700943025405
1531.982421875,5.632234950422636e-05,138.9824900860638
1533.203125,5.687715649203951e-05,144.2533506507801
1534.423828125,5.108346769116189e-05,154.8323584347622
1535.64453125,5.125045481886555e-05,173.6475494605812
1536.865234375,5.268493427032863e-05,178.2179519094691
1538.0859375,4.836874002809802e-05,170.6860743813425
1539.306640625,4.004828732183339e-05,164.4366914049807
1540.52734375,2.390200405781704e-05,140.3668437676768
1541.748046875,2.299466703900981e-05,97.53390361263247
1542.96875,3.460870266346324e-05,107.1858205361688
1544.189453125,5.275167054376409e-05,111.5245721718092
1545.41015625,6.312092114132334e-05,112.6182265305717
1546.630859375,6.223116427744522e-05,112.6747455642323
1547.8515625,5.994721321060729e-05,101.8142674928135
1549.072265625,5.868314462804192e-05,86.67083126053633
1550.29296875,5.371653891395479e-05,71.25009822737574
1551.513671875,4.985500425806809e-05,70.5635015115022
1552.734375,3.642622016758033e-05,83.37564774395051
1553.955078125,1.135392781439418e-05,95.59352647302902
1555.17578125,4.683270289874643e-06,53.36200941396834
1556.396484375,2.815944738733517e-06,35.80116576637334
1557.6171875,9.920659799240419e-06,46.97356874968911
1558.837890625,1.395689436363371e-05,51.56451419727587
1560.05859375,9.905978293060975e-06,153.835298964965
1561.279296875,3.604895030053098e-05,18.85181168383735
1562.5,6.490560783536244e-05,28.38805769448258
1563.720703125,8.570883464360324e-05,31.06374735301097
1564.94140625,8.646592145208056e-05,31.24687290430832
1566.162109375,6.758141324962669e-05,28.02189531192875
1567.3828125,5.024507143390925e-05,38.99035542784222
1568.603515625,5.085519397373319e-05,65.22534103338897
1569.82421875,4.21385181548059e-05,68.41144727948328
1571.044921875,2.915057960181201e-05,54.62488952661544
1572.265625,2.219315712041147e-05,43.68410455354792
1573.486328125,1.339127406997388e-05,169.0192642420361
1574.70703125,1.643107855949903e-05,107.2928054913722
1575.927734375,2.275637358093645e-05,44.21738289828346
1577.1484375,3.884118620913998e-05,16.47408952556412
1578.369140625,4.034118136995774e-05,6.32501019628974
1579.58984375,3.884699384655422e-05,12.75456487210176
1580.810546875,3.837131760213733e-05,22.91154924229216
1582.03125,1.951501782681079e-05,27.20190741678713
1583.251953125,2.767466395130566e-06,77.2518613283398
1584.47265625,1.757258813570073e-05,81.70764453341738
1585.693359375,3.182426771962506e-05,77.55010208521287
1586.9140625,3.483932065958322e-05,69.1744590912265
1588.134765625,2.50538107114047e-05,86.70786406917111
1589.35546875,1.364904354025187e-05,135.2902400056896
1590.576171875,1.398582704458223e-05,35.4596686944448
1591.796875,2.020505026076151e-05,23.68074797657362
1593.017578125,3.56160899385765e-05,2.639113728347029
1594.23828125,6.239249274915725e-05,178.2484712541414
1595.458984375,8.881747092045973e-05,169.6058783879286
1596.6796875,9.667709749988814e-05,159.5531496250548
1597.900390625,8.634686774731404e-05,146.9898532683943
1599.12109375,7.392830265821758e-05,119.715833241018
1600.341796875,8.399020125217057e-05,85.31007154616088
1601.5625,9.223273961353477e-05,70.74375232445529
1602.783203125,8.908895086729824e-05,72.36988382617774
1604.00390625,8.420462546585765e-05,82.86101964843293
1605.224609375,6.194957801645169e-05,95.88510350960937
1606.4453125,4.592914070763554e-05,103.2166756286751
1607.666015625,4.279304925496555e-05,89.98783663028864
1608.88671875,3.259695811825185e-05,68.62388044028637
1610.107421875,2.908513561059298e-05,42.91567074444496
1611.328125,3.031817026374978e-05,24.52980235751192
1612.548828125,2.611457876183582e-05,171.1092952691132
1613.76953125,2.417615046672313e-05,124.403678454671
1614.990234375,3.277194128678117e-05,70.53319369877723
1616.2109375,5.103446998644311e-05,47.21441922073971
1617.431640625,6.357045759930329e-05,30.11664841572061
1618.65234375,7.686247260823797e-05,17.41748876225627
1619.873046875,7.464899946697338e-05,15.98365767609526
1621.09375,5.474166644927164e-05,8.050481315040788
1622.314453125,4.578085113513978e-05,169.1774592288349
1623.53515625,4.674869613242446e-05,166.8153796273379
1624.755859375,5.121433958925654e-05,160.3647859784907
1625.9765625,6.468606149438281e-05,156.3655166646383
1627.197265625,7.102239232815568e-05,165.1743308415706
1628.41796875,6.353238187113666e-05,173.0668031108243
1629.638671875,4.719611155403601e-05,168.8677896829838
1630.859375,3.258578765662665e-05,146.2798975056052
1632.080078125,3.551540542115477e-05,111.4607539237397
1633.30078125,4.546462631287365e-05,91.66204951919354
1634.521484375,3.543502069497827e-05,80.55544501085888
1635.7421875,8.357938086338442e-06,110.2519233157649
1636.962890625,2.610049054135594e-05,34.21320422624392
1638.18359375,4.672352742317459e-05,35.26369522785135
1639.404296875,4.76126872689551e-05,20.9391361335817
1640.625,3.795970452684061e-05,155.6530944067954
1641.845703125,3.762705870302846e-05,123.2160053842943
1643.06640625,2.51635423402606e-05,126.2172923492047
1644.287109375,2.24335624112695e-05,152.4475966433414
1645.5078125,3.970193945887504e-05,0.4201652777025143
1646.728515625,6.989814001994304e-05,12.2001487512708
1647.94921875,9.398147920187101e-05,9.949879648179001
1649.169921875,0.0001114821155761344,176.9865683884908
1650.390625,0.0001275902432479432,169.367409561954
1651.611328125,0.0001306305050680012,174.7977723206284
1652.83203125,0.0001232546376357973,1.736271667953842
1654.052734375,0.0001078539755377492,14.00799759847398
1655.2734375,0.0001038551128474502,37.91985909660855
1656.494140625,0.0001105375555493441,52.25592698826807
1657.71484375,0.0001053230313235113,53.48423982491311
1658.935546875,9.222127493026104e-05,53.79768395852864
1660.15625,7.999413917690924e-05,66.12558079134482
1661.376953125,7.014554215615749e-05,88.25575802743055
1662.59765625,6.220399461999457e-05,105.162163393927
1663.818359375,5.594669084981059e-05,101.9981392935264
1665.0390625,4.727250592868465e-05,80.3721640860829
1666.259765625,4.164978292175239e-05,37.27758112728336
1667.48046875,5.265795737114112e-05,3.322829383620427
1668.701171875,5.647475208841028e-05,170.2929385087238
1669.921875,5.382697417590274e-05,159.6662725509933
1671.142578125,4.673011486645175e-05,150.1264288164274
1672.36328125,3.496694150703418e-05,157.2793724085404
1673.583984375,3.769673574213193e-05,5.557988894169165
1674.8046875,4.766018326751106e-05,22.2604669536351
1676.025390625,6.117106442563849e-05,33.89891518349055
1677.24609375,8.010127866376262e-05,39.13291078764397
1678.466796875,8.314509389140678e-05,46.78776917907353
1679.6875,7.921299328873913e-05,66.35463895939372
1680.908203125,7.847971875794621e-05,92.97644994073809
1682.12890625,7.611999151071115e-05,116.2575399288003
1683.349609375,7.250272177306721e-05,124.9533228351754
1684.5703125,6.435097488469218e-05,126.4866592984045
1685.791015625,5.255996431323698e-05,125.3507894665122
1687.01171875,4.764921678686345e-05,115.1121115422725
1688.232421875,4.331930325872276e-05,104.226402623381
1689.453125,3.917588999202112e-05,108.037885950901
1690.673828125,3.715300047928933e-05,117.3690284846812
1691.89453125,2.208787934065371e-05,117.1287696828438
1693.115234375,5.631346779707384e-06,164.0498437287906
1694.3359375,2.035139958113473e-05,73.76519969861279
1695.556640625,3.743995845454931e-05,86.67095171008562
1696.77734375,4.271375916354389e-05,90.7604927912393
1697.998046875,3.902536383158704e-05,87.5974070747383
1699.21875,2.084482860607133e-05,88.73442544317361
1700.439453125,7.084398261938517e-06,26.15576918581628
1701.66015625,1.816812402758181e-05,67.10983833721689
1702.880859375,2.370108105837072e-05,89.81794379697735
1704.1015625,2.411085807567655e-05,127.0130169944716
1705.322265625,3.655122298889069e-05,167.0918493690005
1706.54296875,5.877582538783824e-05,170.2499976676612
1707.763671875,8.047472504172284e-05,168.9856279495092
1708.984375,8.797642981522052e-05,172.3166992452574
1710.205078125,8.398823324828306e-05,170.5944977587739
1711.42578125,7.48500152482983e-05,165.716785928804
1712.646484375,5.615909956464759e-05,179.4786031960252
1713.8671875,4.605287276601498e-05,19.47664890185645
1715.087890625,4.251019332724084e-05,2.388175150018
1716.30859375,5.15619163816591e-05,167.2081304473145
1717.529296875,6.523000457202159e-05,163.8199259827716
1718.75,8.051603170985768e-05,151.1247937080095
1719.970703125,8.397398489417334e-05,141.0027368216981
1721.19140625,7.083239828094094e-05,143.4048947060336
1722.412109375,5.757217381775371e-05,148.2789762573612
1723.6328125,4.447367839657223e-05,155.2668224553189
1724.853515625,3.412776134686017e-05,170.0487683003189
1726.07421875,3.517304550741151e-05,157.6256875261132
1727.294921875,5.280902549134498e-05,140.627830605346
1728.515625,6.873547189342624e-05,134.8347459042148
1729.736328125,6.576067852434083e-05,137.8130500596345
1730.95703125,4.626488651228587e-05,165.4465380411191
1732.177734375,4.283964613927116e-05,32.95523933397996
1733.3984375,5.290801808656349e-05,60.92230577916467
1734.619140625,6.219076760415503e-05,64.65470349353483
1735.83984375,5.722139418085228e-05,47.90597049116083
1737.060546875,5.585390968424955e-05,16.20641207712127
1738.28125,6.217831005592381e-05,0.6814778690134614
1739.501953125,5.70278419305621e-05,8.214933155657631
1740.72265625,5.262913815514596e-05,27.02919525436911
1741.943359375,5.811572645272983e-05,46.68910271373098
1743.1640625,6.898858477455553e-05,61.10859826023798
1744.384765625,6.416453004628726e-05,61.54770016762167
1745.60546875,4.351565231100286e-05,49.00552645161407
1746.826171875,2.537999803713006e-05,27.389947273133
1748.046875,2.438380267908999e-05,171.088721426072
1749.267578125,3.390941643893268e-05,166.9944641880315
1750.48828125,3.215698409046745e-05,9.271935733900108
1751.708984375,1.979949006638125e-05,21.43123774104273
1752.9296875,2.942317594537739e-06,122.1650046400661
1754.150390625,1.478892636268034e-05,19.14805459994862
1755.37109375,2.519744471193506e-05,30.32434094958285
1756.591796875,3.169134772506476e-05,47.28966618441294
1757.8125,3.579919225546316e-05,42.19797721494839
1759.033203125,4.792525883513435e-05,25.24652081504714
1760.25390625,6.580295627225698e-05,17.32899163055837
1761.474609375,8.04655835130522e-05,14.07737272307443
1762.6953125,8.143344988252716e-05,11.3322700748113
1763.916015625,5.949528328823653e-05,10.44066833987346
1765.13671875,2.520270902545795e-05,18.17618655449187
1766.357421875,6.476834707354608e-06,166.7876233640567
1767.578125,2.606165542392167e-05,26.05647605739486
1768.798828125,3.620786801520008e-05,27.20072020983438
1770.01953125,3.54189692222168e-05,13.8353150789142
1771.240234375,2.353861991091821e-05,176.1751573939166
1772.4609375,9.243945455945062e-06,122.2269670029727
1773.681640625,2.268161020627203e-05,45.37243019339233
1774.90234375,3.160202192653225e-05,26.54021803427857
1776.123046875,3.237327286473128e-05,173.3576852319502
1777.34375,3.920710736753259e-05,161.9941077952689
1778.564453125,3.622009964150037e-05,148.4911962703175
1779.78515625,3.052386711683993e-05,122.6075352349204
1781.005859375,1.108089088588062e-05,130.595257943495
1782.2265625,8.884083369008655e-06,119.1946041453399
1783.447265625,2.981317016302529e-05,146.6164086642708
1784.66796875,5.326335289081315e-05,148.5790176929036
1785.888671875,5.598079902897571e-05,161.1991702132748
1787.109375,4.104624554472001e-05,179.9733059681984
1788.330078125,2.081353599319377e-05,19.12817361196377
1789.55078125,1.134992859083635e-05,70.5969344376021
1790.771484375,1.908261189474496e-05,154.6545440467808
1791.9921875,4.284913303562284e-05,4.06036393500757
1793.212890625,5.901419042620688e-05,11.22658819155966
1794.43359375,6.733507328141299e-05,9.382130355901857
1795.654296875,6.429853600063625e-05,1.484319438570171
1796.875,5.695592071422024e-05,173.3039485476801
1798.095703125,5.963787211251708e-05,165.9412444532649
1799.31640625,6.474302241544748e-05,155.3609335709596
1800.537109375,7.108289260015985e-05,153.8104966342223
1801.7578125,8.424289460229087e-05,155.5474692995642
1802.978515625,7.484424072977375e-05,149.6667667694724
1804.19921875,4.106772127391483e-05,135.9646777285743
1805.419921875,2.100436991782132e-05,102.7877451663703
1806.640625,2.777992284202462e-05,32.74503650259985
1807.861328125,5.006125395362577e-05,11.22525791494931
1809.08203125,5.149656803770611e-05,16.77033962824364
1810.302734375,4.849456528380489e-05,24.35183185228433
1811.5234375,3.748512776196054e-05,32.23262069382746
1812.744140625,2.608861924738788e-05,58.52438961992469
1813.96484375,2.366140156065708e-05,53.30884352634984
1815.185546875,2.798941061323789e-05,49.87423112909858
1816.40625,4.047238071105475e-05,66.50705097840348
1817.626953125,4.490769817322528e-05,73.18105165437022
1818.84765625,4.045017831487495e-05,87.44189637989005
1820.068359375,3.137599728903457e-05,108.5075844684624
1821.2890625,1.086695865167579e-05,48.98447326754252
1822.509765625,8.156626917048356e-05,81.41500806064613
1823.73046875,0.0002005878402223103,74.83581368435961
1824.951171875,0.0002827030311316964,74.01403638940677
1826.171875,0.0002846171272014516,73.3165651679883
1827.392578125,0.0002642439774401502,69.64511250857633
1828.61328125,0.0001833555497139719,69.00938547190297
1829.833984375,8.086185237752244e-05,71.27950371341483
1831.0546875,4.354981720858619e-05,69.28067989091267
1832.275390625,3.599500657040101e-05,84.8587423404759
1833.49609375,2.678991966859144e-05,111.4264552831528
1834.716796875,1.474952693494973e-05,107.8935410098998
1835.9375,1.675743334089822e-05,35.16161233758887
1837.158203125,4.550670512913461e-05,177.5045798379495
1838.37890625,7.884049387742084e-05,174.8800848395127
1839.599609375,9.997248072832374e-05,0.8715894548363341
1840.8203125,9.771877105714596e-05,1.884376145093531
1842.041015625,7.125860373424377e-05,1.846931537092473
1843.26171875,5.07878289716107e-05,174.5025973385918
1844.482421875,3.964445265941269e-05,143.3683274156548
1845.703125,3.615951597798228e-05,98.56842393997482
1846.923828125,3.370552298331538e-05,82.31734661153413
1848.14453125,1.524235660571241e-05,82.99058068555996
1849.365234375,2.463183965027809e-05,107.0144885385445
1850.5859375,6.230245427101586e-05,108.1527954557902
1851.806640625,7.008595340876764e-05,112.9676738622715
1853.02734375,6.210107313464192e-05,111.7341550954032
1854.248046875,5.079123824360895e-05,102.109858299322
1855.46875,3.778246864959206e-05,83.21031150407639
1856.689453125,4.520482305439789e-05,64.5203632711426
1857.91015625,5.46662413582308e-05,72.75184503278506
1859.130859375,5.019551902125375e-05,96.98976115762032
1860.3515625,5.161019773166905e-05,110.136875937298
1861.572265625,6.125177078757343e-05,104.2900041765169
1862.79296875,6.822848373712211e-05,94.80184422663828
1864.013671875,7.56835022443562e-05,84.01918202434686
1865.234375,8.480537009329142e-05,85.05547015522866
1866.455078125,7.969050814726307e-05,92.5890497449585
1867.67578125,6.555248135992468e-05,94.62331487566499
1868.896484375,6.065616467244251e-05,85.10716699535106
1870.1171875,6.72209988814277e-05,70.20238967099287
1871.337890625,8.597339403199209e-05,59.97263349434404
1872.55859375,0.0001009029611564989,58.3509069053822
1873.779296875,9.254380829593611e-05,61.26332673721522
1875,8.090536955004838e-05,64.75936865197184
1876.220703125,7.368767121659123e-05,64.91760962386287
1877.44140625,6.247220601752003e-05,69.75879170160886
1878.662109375,5.949571668236101e-05,84.00611183815256
1879.8828125,6.217067959867769e-05,93.13395831071814
1881.103515625,6.805571670406996e-05,102.4416218957297
1882.32421875,7.670276234119481e-05,108.1828809665942
1883.544921875,7.329580066643838e-05,105.4581816513091
1884.765625,7.440668814163484e-05,98.1487559988086
1885.986328125,7.787670289680363e-05,93.7245153936003
1887.20703125,6.953611753310073e-05,92.60443865699622
1888.427734375,6.628995796009711e-05,94.19669449623983
1889.6484375,6.646938455752138e-05,102.4800957209528
1890.869140625,6.747741723923885e-05,113.5048925899059
1892.08984375,6.899831943558319e-05,124.3360935166421
1893.310546875,6.752718495126117e-05,137.9999505996319
1894.53125,5.504437033619581e-05,140.6771872694484
1895.751953125,2.381925502859359e-05,140.5023018196645
1896.97265625,7.2277994467394e-06,79.50445065990395
1898.193359375,1.520824105184246e-05,143.2919934189711
1899.4140625,2.158184243467519e-05,154.9825930074771
1900.634765625,1.412478019161538e-05,121.7092106932103
1901.85546875,7.677657568854122e-06,43.39761528469747
1903.076171875,1.59717783512106e-05,148.7307536944114
1904.296875,3.701954426497316e-05,142.608020103249
1905.517578125,4.740601327407737e-05,145.287020030965
1906.73828125,3.782149135510296e-05,142.5199350332344
1907.958984375,2.815181733237253e-05,142.8998559616612
1909.1796875,3.284762195405565e-05,176.7297754656593
1910.400390625,5.09997324209413e-05,29.21557237608035
1911.62109375,7.002761335600435e-05,37.07838786635237
1912.841796875,8.18513278022632e-05,28.493216589041
1914.0625,7.49793410093232e-05,20.60099277165694
1915.283203125,4.89370347111617e-05,0.5244856283108852
1916.50390625,4.514582109546584e-05,124.4294751634368
1917.724609375,6.128213617281508e-05,100.0388120470687
1918.9453125,6.236881780991644e-05,104.6229835143327
1920.166015625,6.200576951197428e-05,124.8641079838589
1921.38671875,6.874129902793934e-05,142.1913467929035
1922.607421875,8.805778298885229e-05,144.5805424576508
1923.828125,0.0001140916239751489,140.2793246556238
1925.048828125,0.0001244849689942734,138.1128478332241
1926.26953125,0.0001219546566352237,139.118252575789
1927.490234375,0.0001121957773921887,146.7335964211593
