#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321AE070F
#Date Time: 2025-04-23 12:34:07.909
#Trace: Trace 1
#Start: 0 Hz
#Stop: 5000 Hz
#BINs: 4097
#Rate: 10000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.53121 V
#Offset: 0.000184734 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.48273 V
#Offset: 4.47872e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#Frequency (Hz),Trace 1 (dBV),Phase (deg)
1110.83984375,-93.19141109489011,179.0209771456397
1112.060546875,-88.89995727989825,131.1126013583007
1113.28125,-84.1892488903764,113.8249125014116
1114.501953125,-82.74710410484198,112.3110613224587
1115.72265625,-83.20608684711443,124.232207134801
1116.943359375,-84.02084038284525,143.1957839396858
1118.1640625,-85.66998148359994,161.5269473375289
1119.384765625,-89.68978613720134,6.178475792133273
1120.60546875,-92.87523816892846,60.27073505718003
1121.826171875,-90.76410927984048,92.12701952868214
1123.046875,-90.29366847440473,85.94966402994856
1124.267578125,-92.67777500893564,75.28860360659405
1125.48828125,-98.11062207208899,118.2164361506552
1126.708984375,-93.88048530537127,27.77543459230419
1127.9296875,-87.38091039322212,53.05767573489685
1129.150390625,-87.43651048024265,49.22105673765353
1130.37109375,-94.91434863482722,59.56373857765685
1131.591796875,-100.0745391705474,163.6302354591072
1132.8125,-91.79135903399663,50.53979317585546
1134.033203125,-89.16404955420165,66.3947039505027
1135.25390625,-89.68009152088084,89.01398215573936
1136.474609375,-86.75550587777566,99.61923356858848
1137.6953125,-84.82587208280376,99.70902969191188
1138.916015625,-84.84857252805062,111.5609402598294
1140.13671875,-84.77576887472382,133.3565044619289
1141.357421875,-85.41757195940478,153.8099446582322
1142.578125,-86.7548336616876,14.08353676652226
1143.798828125,-86.34380187770192,46.78070756730881
1145.01953125,-91.00599923013351,54.54199072083544
1146.240234375,-96.10174166816684,28.29014681645557
1147.4609375,-91.12346038726119,170.7270971862494
1148.681640625,-85.15979994156945,142.3674509404294
1149.90234375,-81.76354548390229,133.7065036462852
1151.123046875,-81.09007456528528,126.0884138544785
1152.34375,-81.98320574092655,113.0904341382058
1153.564453125,-83.04810577918005,106.3741977789169
1154.78515625,-83.07965468631274,110.0397604681171
1156.005859375,-85.53623055324408,117.3293465902643
1157.2265625,-91.07800237873663,126.1686359972848
1158.447265625,-93.64324766648684,106.2108121312019
1159.66796875,-93.66604970182115,60.10292208663481
1160.888671875,-92.19358543652422,34.89778348659775
1162.109375,-91.7493726157023,56.23521570870621
1163.330078125,-92.88549749901813,98.37377358497784
1164.55078125,-92.56143071909591,145.7373595572634
1165.771484375,-92.09340422468259,143.1968581929486
1166.9921875,-92.41937828698136,107.1816740084463
1168.212890625,-90.26638771866024,66.52461894679692
1169.43359375,-86.07229996409066,51.09294072119151
1170.654296875,-85.0025025820303,37.87295621747286
1171.875,-84.87495416245378,6.771260372392815
1173.095703125,-84.05266137154356,169.2139107308069
1174.31640625,-84.34415811779462,158.2102955802823
1175.537109375,-83.53398867079136,148.3388589341766
1176.7578125,-83.81492925527986,142.6094897557075
1177.978515625,-84.76950468093675,127.1590075268308
1179.19921875,-83.46579473065023,120.6568341114085
1180.419921875,-81.68443248573736,128.2548847537423
1181.640625,-80.3058280102408,135.2268225190884
1182.861328125,-79.69563992514904,145.8625419761333
1184.08203125,-79.69580355184351,165.2535038801811
1185.302734375,-80.37331552263687,4.351192422858984
1186.5234375,-82.2076345376618,18.66867586802384
1187.744140625,-84.9623450078316,32.48912209352684
1188.96484375,-88.04113811900606,40.51929276406018
1190.185546875,-94.33683889300765,23.64827627906457
1191.40625,-103.7303283604115,36.57949748152978
1192.626953125,-91.96664271015139,171.9706030568152
1193.84765625,-88.95072983072032,172.3618751200858
1195.068359375,-86.34093764545567,10.77899048052755
1196.2890625,-85.3853192512185,17.05926162356605
1197.509765625,-86.91070631763564,15.39860908946762
1198.73046875,-89.81899014358405,13.22285734770319
1199.951171875,-91.83966182962595,169.3467780894722
1201.171875,-89.83786938454982,143.6076214624086
1202.392578125,-93.85131351234259,145.8890738110694
1203.61328125,-107.0231069861503,32.18948560752885
1204.833984375,-102.1612753627049,146.1221018517494
1206.0546875,-93.60183444257579,142.5276268233913
1207.275390625,-89.96117826783146,146.3970588914718
1208.49609375,-86.88728164137828,150.3109164302623
1209.716796875,-85.63405905392418,169.3204138666547
1210.9375,-86.15945031033732,10.60738659712652
1212.158203125,-89.67081633881978,29.07133019449088
1213.37890625,-91.53893783761946,49.33016399273187
1214.599609375,-91.05363624674635,55.24462684175294
1215.8203125,-92.89298902537976,65.43231107967667
1217.041015625,-90.54740857878535,70.5730863823001
1218.26171875,-87.89541502453828,56.17753727219352
1219.482421875,-90.48634938130616,26.75579396513245
1220.703125,-95.33506345582039,155.8609868548568
1221.923828125,-93.09857347117611,95.0064044577112
1223.14453125,-87.65985283019089,84.74467256391988
1224.365234375,-88.85926427465051,76.34638305975214
1225.5859375,-96.28464326574402,0.4397632568146035
1226.806640625,-90.37865392755259,102.2187505703568
1228.02734375,-86.96219933709635,85.36704878386423
1229.248046875,-86.98993610312505,90.84973494700797
1230.46875,-92.21717650763082,79.81873218681754
1231.689453125,-92.98213598335226,1.83269300157703
1232.91015625,-86.83557415076768,165.4299638679499
1234.130859375,-83.8666850942529,167.963113144469
1235.3515625,-83.92277582094061,174.557404283768
1236.572265625,-87.3465804548652,175.0703126304887
1237.79296875,-95.47381811835214,171.2930105336924
1239.013671875,-94.52010841142942,126.2682545646403
1240.234375,-86.81688127672072,142.8598153262979
1241.455078125,-85.89257617320506,143.8869684552287
1242.67578125,-86.62190002139423,129.8956358110851
1243.896484375,-89.85941031132367,123.1364809572274
1245.1171875,-100.8163133304787,109.8949004405118
1246.337890625,-94.34526998178299,20.71017383462611
1247.55859375,-88.16883560567247,27.19208369865622
1248.779296875,-85.69662426232811,39.61669310974099
1250,-83.29824856859595,50.84811424251846
1251.220703125,-82.09066936167449,58.38784613109743
1252.44140625,-82.82002563034341,68.01093342897792
1253.662109375,-85.45597304454041,75.99282737735255
1254.8828125,-92.37378085134671,82.77971851054454
1256.103515625,-99.19595305975213,135.2895900302646
1257.32421875,-97.25963923635288,126.2885467680578
1258.544921875,-97.25110324803961,110.5074909902399
1259.765625,-94.36208996890942,117.4635451287022
1260.986328125,-89.70546591674008,111.6954354268302
1262.20703125,-89.47459357272498,119.3623804088596
1263.427734375,-90.87386190574983,125.8775839762444
1264.6484375,-89.65679509596714,106.212756109355
1265.869140625,-91.11697915327069,94.52005075904282
1267.08984375,-94.03852106953374,53.38089791867291
1268.310546875,-87.44971149785101,19.49237982051302
1269.53125,-84.74608444935208,9.926243909553779
1270.751953125,-85.50184368130752,12.13306575043472
1271.97265625,-88.0786941517045,29.98720903895828
1273.193359375,-91.98463433849099,68.08509529229914
1274.4140625,-90.02994029336811,115.1352934736339
1275.634765625,-87.26089149100937,127.6061620766096
1276.85546875,-88.0803033663927,113.8184283002015
1278.076171875,-89.58780957046777,93.28299281330341
1279.296875,-94.61556554105141,131.2300592070046
1280.517578125,-90.08066383196231,19.51160058178543
1281.73828125,-88.00219164257922,27.78871492470387
1282.958984375,-88.93505524596451,43.68596454333844
1284.1796875,-89.65696225032602,75.16417364156032
1285.400390625,-93.21339000904334,119.8750687098852
1286.62109375,-92.53974199703256,169.8481966077748
1287.841796875,-95.63459055526809,168.1477268445629
1289.0625,-108.8172886941011,111.3296496228177
1290.283203125,-96.63658405992024,132.6616403323812
1291.50390625,-103.0586549172977,148.3225682562783
1292.724609375,-108.1538641884741,48.32141130452101
1293.9453125,-102.8852819659005,100.1641793882836
1295.166015625,-95.07225879063624,131.0945083417985
1296.38671875,-94.91266942540457,123.9729290362204
1297.607421875,-94.23692479356558,91.16209612457386
1298.828125,-93.03098839902023,76.19681242697862
1300.048828125,-91.91278577365961,23.46218803205777
1301.26953125,-86.74186942420597,3.259998099549731
1302.490234375,-85.96749250062263,4.321335517495887
1303.7109375,-88.20628181278983,4.862556860188737
1304.931640625,-92.61623916707045,29.93302751230281
1306.15234375,-92.99808984602123,74.15915464886454
1307.373046875,-94.31279246319593,68.1668966774666
1308.59375,-98.02583537913706,10.69249110622847
1309.814453125,-90.85436572902999,142.6577306330988
1311.03515625,-86.91263102045349,155.4767971083825
1312.255859375,-87.50990925061571,165.5354177747289
1313.4765625,-90.87860514442676,162.6088885921376
1314.697265625,-92.70058350847646,172.0674416034934
1315.91796875,-95.34930038120564,158.508904910863
1317.138671875,-94.38699541428646,69.1382531406506
1318.359375,-88.15249548281642,41.81793880128445
1319.580078125,-87.63221949974439,29.91824310728799
1320.80078125,-87.5998083769757,0.102937704771279
1322.021484375,-86.77158014341833,158.5831306752495
1323.2421875,-88.51384709341949,141.3638181730966
1324.462890625,-90.41858195197011,140.7775310450887
1325.68359375,-91.95628549842587,148.482533792033
1326.904296875,-95.18378667655561,146.3887266685007
1328.125,-95.63089039441576,171.2282870726571
1329.345703125,-94.48237713552693,2.904421753449443
1330.56640625,-98.62382953218487,15.60548537362719
1331.787109375,-95.5849590161599,38.84178580745548
1333.0078125,-89.17924918026279,24.82421404133716
1334.228515625,-87.52076134162103,5.61119133698013
1335.44921875,-86.49405009726621,163.9352838000709
1336.669921875,-84.41941999958627,155.0049869497626
1337.890625,-84.59642180553168,153.4151415298815
1339.111328125,-88.91982322102628,158.7218509042402
1340.33203125,-104.3591805321935,37.35146710945158
1341.552734375,-90.7505776383359,142.1662734584674
1342.7734375,-84.20054345410043,146.6163437857897
1343.994140625,-81.13470556817403,146.0510320679165
1345.21484375,-81.14558603971197,139.450350664256
1346.435546875,-82.90140978383123,119.4638381752791
1347.65625,-83.84454971757401,91.43453353955768
1348.876953125,-86.58772878810701,67.82335239415457
1350.09765625,-92.90655184383286,33.97748598506397
1351.318359375,-106.7386699058384,132.3070435350503
1352.5390625,-89.57821768488473,178.2623640381426
1353.759765625,-85.67288726610755,179.9977050573853
1354.98046875,-86.10010386117112,169.1607979703616
1356.201171875,-90.41914480951768,160.7882835009507
1357.421875,-96.15551933954828,178.8858905682056
1358.642578125,-104.4626508887991,105.6880360507427
1359.86328125,-92.45406459999433,149.056466286596
1361.083984375,-93.97337414604372,138.3311144755213
1362.3046875,-96.91407408837249,120.393647492926
1363.525390625,-90.75962894324411,97.18483529361171
1364.74609375,-86.41543592589352,70.90177520510856
1365.966796875,-85.02835935386712,52.73389678067841
1367.1875,-86.06124158528561,42.67381812919876
1368.408203125,-88.3368786030468,25.95671001924346
1369.62890625,-88.79193541959681,9.258102981756464
1370.849609375,-87.37963296117728,176.8820675834845
1372.0703125,-86.3820893807891,163.3213321792025
1373.291015625,-86.62862881926019,155.9975047253123
1374.51171875,-87.69489388210897,145.7851965432777
1375.732421875,-91.23079231663212,125.042303051365
1376.953125,-109.2890133006798,71.9260787243127
1378.173828125,-91.34036516154177,100.7021852187371
1379.39453125,-86.40066490049485,86.86051657772467
1380.615234375,-86.09633167824497,80.27717521611225
1381.8359375,-90.58982694347253,90.84353816992353
1383.056640625,-108.3677294979803,119.6445568841947
1384.27734375,-94.06036199145848,151.8368644533444
1385.498046875,-87.87086015977394,162.6545864733268
1386.71875,-84.74024708524578,160.2586813023582
1387.939453125,-83.31946124447742,150.3999970549874
1389.16015625,-84.68433348074552,131.5850039449604
1390.380859375,-86.60709644328035,93.73233115268837
1391.6015625,-86.26826639796289,73.34513776589289
1392.822265625,-90.22676784342715,63.67445847092078
1394.04296875,-97.65811002935139,159.7606988087898
1395.263671875,-98.19321763414831,109.0722541511041
1396.484375,-98.55418973091901,72.02065974203929
1397.705078125,-89.23165585090672,70.3037590025113
1398.92578125,-86.45695753798626,83.60620708261808
1400.146484375,-85.00493319841766,104.4934010400224
1401.3671875,-86.5746523585459,134.0208154614378
1402.587890625,-87.54595450567484,165.7847636753697
1403.80859375,-88.63239200935698,178.0580658895694
1405.029296875,-90.38923730149409,8.162439896576
1406.25,-88.97746481103412,149.8562025770378
1407.470703125,-83.62949143373601,138.3905271383864
1408.69140625,-81.14558292643785,148.8291738102261
1409.912109375,-80.11744548646503,147.05381578111
1411.1328125,-80.90398417231414,145.3562659041226
1412.353515625,-83.51007174045648,162.5520691596275
1413.57421875,-86.11094341398112,14.91944748607149
1414.794921875,-84.8475237384104,48.48321791320532
1416.015625,-81.41183443653141,59.74371491915738
1417.236328125,-80.74899265000987,70.73253265127236
1418.45703125,-82.495469560525,91.5089815289797
1419.677734375,-85.75766658563006,109.5482138569896
1420.8984375,-91.35342189342214,119.8723803225617
1422.119140625,-98.68855530527894,143.0632971719236
1423.33984375,-100.3229436995036,87.9857835280206
1424.560546875,-91.57076288271085,122.3693898760201
1425.78125,-88.86814708132121,123.9191791309969
1427.001953125,-88.63325552505981,122.242224436735
1428.22265625,-88.10529082467296,141.029581911226
1429.443359375,-85.08015589053483,143.5716273368558
1430.6640625,-83.59726520890048,130.4544470673175
1431.884765625,-83.71762946821988,124.3566392064776
1433.10546875,-83.4216348845658,124.2864424215347
1434.326171875,-83.21896380425662,132.2153219826583
1435.546875,-84.09508149783976,149.0520105268853
1436.767578125,-85.02091695287193,156.6638528673165
1437.98828125,-86.69470759027152,147.5345210984971
1439.208984375,-92.58715002430986,103.1813175136472
1440.4296875,-89.465758202562,13.34442565120962
1441.650390625,-86.04093353554903,166.4349516262825
1442.87109375,-85.95366328972958,152.0073576584525
1444.091796875,-87.32296189676349,143.7330374041991
1445.3125,-88.91669998438709,132.4902742827825
1446.533203125,-88.82803105387651,100.9227095904743
1447.75390625,-86.44315287710241,84.67050468201916
1448.974609375,-84.23941390437261,82.52167777095787
1450.1953125,-83.89860098632133,78.56952137491433
1451.416015625,-87.46566146318006,90.55267097422751
1452.63671875,-90.25493569833327,133.5265353865353
1453.857421875,-87.78547896563794,160.7085999763105
1455.078125,-84.63310815240148,168.1087886327792
1456.298828125,-85.61104151054842,164.2583378572773
1457.51953125,-90.63599146199407,164.972964861887
1458.740234375,-94.1595597865045,7.419488535815414
1459.9609375,-92.15206070602486,35.90295532616025
1461.181640625,-87.27862179044406,41.795120405238
1462.40234375,-85.07742519389019,30.00993800629969
1463.623046875,-83.0680352250306,19.97090467827517
1464.84375,-81.596399828389,16.88968195474695
1466.064453125,-82.2484133084244,8.981677427592373
1467.28515625,-83.61218510756457,178.7134344857424
1468.505859375,-85.10394401442025,163.6228532231067
1469.7265625,-85.28129756602951,139.7821199943698
1470.947265625,-86.36971673297516,134.3528283936011
1472.16796875,-88.67102230179449,148.0045570137889
1473.388671875,-86.81788426266752,163.8256819419512
1474.609375,-84.83425243563229,173.7011548328828
1475.830078125,-84.79554726674259,172.4024323065632
1477.05078125,-84.25394149787351,161.5892914224707
1478.271484375,-85.00565761011023,154.6656563112569
1479.4921875,-87.96718160054036,135.7571563065636
1480.712890625,-87.52723870520526,113.3168435451448
1481.93359375,-86.02693608697008,98.13444679804785
1483.154296875,-83.86692725928859,81.51864985355917
1484.375,-82.95940998262374,77.86181717083277
1485.595703125,-86.11356669770829,75.05582852150327
1486.81640625,-93.59894481348195,28.74450315445755
1488.037109375,-88.13343555205762,133.3330592509045
1489.2578125,-83.71201858237359,112.8849587600894
1490.478515625,-82.43369683168133,109.5432173302584
1491.69921875,-82.5869104526865,114.5441021954466
1492.919921875,-84.16307057622907,107.3886788273344
1494.140625,-86.1462983506182,79.18940021162524
1495.361328125,-86.14742061501461,49.69588864467014
1496.58203125,-85.69216669651286,30.474362661661
1497.802734375,-86.20138922406979,15.46866861662116
1499.0234375,-90.59987423173359,173.9325439614174
1500.244140625,-96.62304042153707,53.72505726950259
1501.46484375,-89.08840218337609,16.96091453713776
1502.685546875,-89.16570929225742,26.0839980149416
1503.90625,-88.78757981513752,48.84889378480965
1505.126953125,-89.68172141048768,66.43831710669201
1506.34765625,-89.93183820809881,84.99626849600688
1507.568359375,-86.8868760459719,92.80850373629124
1508.7890625,-85.95399264491446,103.8179948818751
1510.009765625,-86.87905157079065,121.5110676572424
1511.23046875,-85.2924962275449,132.3441896927385
1512.451171875,-84.43507569111642,141.2431673926171
1513.671875,-85.75528516337286,158.4574442088959
1514.892578125,-87.42027605266451,163.5201855937808
1516.11328125,-89.0782508975021,156.1398073948365
1517.333984375,-89.7492188864546,144.4695847101662
1518.5546875,-87.12605612944748,115.8004653605561
1519.775390625,-83.35971061397794,97.31154814141975
1520.99609375,-81.08078536763047,85.07089048905951
1522.216796875,-80.34629635228605,78.3452007461829
1523.4375,-81.8340340570256,76.3182734315066
1524.658203125,-85.78722141078902,74.28376988902407
1525.87890625,-94.65540376472914,73.16388397403934
1527.099609375,-100.0667980700793,49.70107296630305
1528.3203125,-92.50318702932734,50.94232142997576
1529.541015625,-92.86923009164059,49.70247454079038
1530.76171875,-92.00523675643407,38.41069122945856
1531.982421875,-88.16889996306357,36.07992777290133
1533.203125,-85.43699676347148,44.28766788072646
1534.423828125,-83.76358889173375,48.38175478167086
1535.64453125,-82.89098093222034,57.70332856324919
1536.865234375,-81.52950637370569,68.56376865708238
1538.0859375,-81.26617821775632,64.74724458882727
1539.306640625,-82.11942347066774,47.63675902561022
1540.52734375,-81.94318857937958,24.21907775943031
1541.748046875,-81.68115809464612,0.6942428783195598
1542.96875,-82.37779217326379,160.7861324951397
1544.189453125,-84.77302594127856,149.4964910886153
1545.41015625,-91.04182267725039,149.5164711644054
1546.630859375,-100.3447204548992,67.96123524218773
1547.8515625,-92.55627351769311,105.498649232338
1549.072265625,-90.49374496916377,111.5785068617399
1550.29296875,-90.60281746414917,115.7481713848873
1551.513671875,-98.12706696086804,122.8769309511975
1552.734375,-101.6203274029625,125.8282620821696
1553.955078125,-90.35899280223953,139.9310494018461
1555.17578125,-83.64398955387692,138.8881989120545
1556.396484375,-81.01240345951389,143.4923606409792
1557.6171875,-81.07874372710597,154.5845279483584
1558.837890625,-81.38530158809856,154.6661540390362
1560.05859375,-81.74799461921062,147.9445475054291
1561.279296875,-84.48721384183384,146.3651994933481
1562.5,-88.54738438878962,136.7077113726179
1563.720703125,-89.3283091436611,128.2598884998739
1564.94140625,-95.30959283473322,158.4598134314401
1566.162109375,-93.90871535232409,76.72106058131011
1567.3828125,-90.61535821892588,89.26212234870636
1568.603515625,-88.14993430776855,90.9369822573622
1569.82421875,-87.67821444163113,93.56274139136552
1571.044921875,-88.61520786528331,94.32108971323635
1572.265625,-90.12341192324966,100.2851940423285
1573.486328125,-93.26081570528173,142.5503425548396
1574.70703125,-87.19754252829384,0.2230712661637056
1575.927734375,-83.07773502009746,5.389085010840365
1577.1484375,-81.71332502292762,12.01415912267944
1578.369140625,-80.79214197236034,17.73983684662928
1579.58984375,-80.53416874387625,26.10216719208786
1580.810546875,-81.00481789636548,38.13423498247926
1582.03125,-81.18786524200281,42.13021604926331
1583.251953125,-81.40592386011731,40.31395452541511
1584.47265625,-82.11291675715967,36.283666863558
1585.693359375,-83.18550044624011,30.88790424904809
1586.9140625,-84.67544339579375,34.74031815592981
1588.134765625,-85.91523167065748,51.32352036024071
1589.35546875,-86.9732298123684,72.07649051235826
1590.576171875,-88.64497121968276,83.61630868950131
1591.796875,-94.3349416552838,84.03024232338683
1593.017578125,-113.2126666049423,23.66933919593559
1594.23828125,-105.7940540280345,11.98171904026457
1595.458984375,-95.84664823582507,101.4706791922484
1596.6796875,-91.28431017747774,84.26436323624985
1597.900390625,-90.81515835790171,78.09276620725487
1599.12109375,-93.18529213505775,56.91219613655169
1600.341796875,-93.7014749366966,161.4965521969518
1601.5625,-91.9650591557924,115.9280441658671
1602.783203125,-93.03795373583144,84.08084967332985
1604.00390625,-93.38230437848131,86.56440335977965
1605.224609375,-92.69637131323418,105.9719918326976
1606.4453125,-89.70306734019424,109.911107325675
1607.666015625,-86.54122601122658,116.0655674666132
1608.88671875,-85.30760558206431,125.9022775927123
1610.107421875,-88.69177915548802,125.9060245431798
1611.328125,-100.144959711632,130.6315373262402
1612.548828125,-100.927651046151,55.41032322114663
1613.76953125,-97.24485504226655,71.7474776913398
1614.990234375,-93.07473092686243,22.30878520164288
1616.2109375,-87.03023134933059,172.6783771313768
1617.431640625,-87.43566938932065,150.3431199194822
1618.65234375,-88.10229129644827,120.234913785052
1619.873046875,-87.51309964002886,109.6177444075745
1621.09375,-89.14713606553646,100.892979660362
1622.314453125,-91.53656412299452,96.5874477800603
1623.53515625,-93.11106581032952,113.5766273231958
1624.755859375,-94.59873011645051,106.3483688905734
1625.9765625,-92.92562300042421,69.93487871794467
1627.197265625,-92.37859281120548,58.18056695120665
1628.41796875,-96.6575694815277,72.88679823889252
1629.638671875,-91.43083311950801,145.6839707939661
1630.859375,-85.91761132376946,162.7768443064593
1632.080078125,-85.91843924743513,0.7972142211238432
1633.30078125,-86.2156905179929,15.56387447084038
1634.521484375,-87.5315008924352,25.02176614609467
1635.7421875,-91.43420049984287,75.84117957362683
1636.962890625,-88.98050497888775,124.9766433233706
1638.18359375,-90.61212693945242,143.4644380620278
1639.404296875,-96.65244842750761,22.77285792356194
1640.625,-92.75673604126854,121.933124246941
1641.845703125,-85.06185366860373,153.9989686586705
1643.06640625,-81.62837232543038,152.8719101422088
1644.287109375,-81.27521425923264,145.2773755141934
1645.5078125,-82.46660428635801,133.9715870374885
1646.728515625,-83.24515602299439,118.6795416784698
1647.94921875,-84.12163515326782,113.4825602470754
1649.169921875,-87.60302856728656,112.7955716910845
1650.390625,-92.61921616104962,132.7504907687786
1651.611328125,-89.73929182504399,4.372272580980687
1652.83203125,-87.47968903342513,23.14754169657787
1654.052734375,-86.38808166101661,21.48223790197821
1655.2734375,-85.2289590718518,6.4270397208418
1656.494140625,-86.7556712315928,169.7968080260246
1657.71484375,-93.39744848355201,140.7988859742017
1658.935546875,-90.71088644835791,38.92522678837388
1660.15625,-84.92186313296749,17.46745312376112
1661.376953125,-83.0606017033532,179.4045947250294
1662.59765625,-83.11613250860121,171.1735920793655
1663.818359375,-86.20971342977541,170.5452890728085
1665.0390625,-91.37159864949533,162.6301641429012
1666.259765625,-99.4495112482324,95.64311330958684
1667.48046875,-92.67686364815302,20.85331236315694
1668.701171875,-89.85245670630795,5.39804888311369
1669.921875,-87.60169128015181,8.182113686231842
1671.142578125,-88.93857264715902,14.85872911395111
1672.36328125,-96.6447281483083,16.16641870860618
1673.583984375,-99.10945065351007,104.2803220027179
1674.8046875,-87.77482115458058,128.3643390587316
1676.025390625,-85.43983948637383,129.3675335245572
1677.24609375,-86.9380360611575,118.7844256480725
1678.466796875,-87.96167683969517,107.6857731237031
1679.6875,-90.72209730194615,85.4226639240223
1680.908203125,-90.74536760428026,35.61712618328789
1682.12890625,-89.80645242241592,17.13794345882855
1683.349609375,-90.16454776539001,175.8420767993863
1684.5703125,-90.73345828653507,145.1330385679701
1685.791015625,-93.05191186581625,94.17448889780032
1687.01171875,-92.00251843284776,55.00565528153709
1688.232421875,-90.81297318612768,25.06385683407529
1689.453125,-87.90721734973081,170.1348732374171
1690.673828125,-88.0673898048195,142.5817909668823
1691.89453125,-91.23162367299828,122.2784276502059
1693.115234375,-92.00207772827605,147.0667015545611
1694.3359375,-90.61415257229962,167.8419053925018
1695.556640625,-89.69966304472507,175.8883400419595
1696.77734375,-86.34455180140705,1.699688369855492
1697.998046875,-84.48137534132904,5.615300252144178
1699.21875,-84.00174908747765,2.322327075766129
1700.439453125,-83.36213142275666,10.18876255507677
1701.66015625,-81.83782063934936,16.07621254293878
1702.880859375,-81.4442724395626,3.474697353595667
1704.1015625,-83.09275920555851,170.4582083117922
1705.322265625,-85.53432898425525,158.6603263231283
1706.54296875,-88.27763910412236,140.568451282973
1707.763671875,-101.9151269540373,96.50601868714149
1708.984375,-89.96366804454539,123.6121732387449
1710.205078125,-84.35221022384806,112.909951783253
1711.42578125,-81.20153554829568,117.210967908974
1712.646484375,-79.74468036631245,126.5545030324027
1713.8671875,-80.17522779037435,133.9289621623941
1715.087890625,-81.49545865283513,143.9320054301125
1716.30859375,-83.35878593403413,160.4523868456064
1717.529296875,-86.46827600333494,175.2002752488597
1718.75,-89.40864151498977,14.19543899838968
1719.970703125,-89.71207020426124,25.74331489545306
1721.19140625,-88.78650576931933,7.035701652867733
1722.412109375,-86.0752524008382,173.5573765681996
1723.6328125,-84.41667507131761,179.1874101150188
1724.853515625,-84.71938588520311,3.801639016021584
1726.07421875,-87.19082067242199,15.18339806570208
1727.294921875,-89.7883910523481,47.52366466064877
1728.515625,-92.89706575369608,91.04688899445379
1729.736328125,-91.89904110361482,115.3786215789352
1730.95703125,-89.55828410300549,93.38533472702596
1732.177734375,-88.3595915314079,80.19328059635791
1733.3984375,-87.51018995287092,68.23282309327324
1734.619140625,-85.57156605712585,58.19396536818943
1735.83984375,-87.4637604342216,48.8077828085156
1737.060546875,-93.44967734160448,16.33050891225265
1738.28125,-95.93929874350154,170.3590186593132
1739.501953125,-98.95105957063855,144.1088125007804
1740.72265625,-102.2873604711969,68.47218906008118
1741.943359375,-111.2955362777901,125.8291301127136
1743.1640625,-94.06677630302418,21.0855150503488
1744.384765625,-87.93058580279707,13.53172918123889
1745.60546875,-84.75350580398916,9.599779156657048
1746.826171875,-83.11256659825256,5.093299973644737
1748.046875,-83.68335892975699,11.99817541597882
1749.267578125,-85.36591215189549,26.26544063528209
1750.48828125,-86.95803590553963,27.6835753420027
1751.708984375,-88.07443773409767,25.82360389873035
1752.9296875,-89.86347623264427,31.19950320210785
1754.150390625,-93.47746668557016,25.70539384501204
1755.37109375,-97.68641522053315,80.19677372856823
1756.591796875,-88.68315783081815,111.583477652509
1757.8125,-86.10038362014041,102.4756775199088
1759.033203125,-85.39915805475091,100.2686483592331
1760.25390625,-85.76981045342086,98.46230796819889
1761.474609375,-87.04787350715017,80.49127820729542
1762.6953125,-87.61347328420307,50.50888075627734
1763.916015625,-86.91546082827574,13.20711192352717
1765.13671875,-86.49515167480618,172.3136628422679
1766.357421875,-87.96134380344208,171.4260446259236
1767.578125,-92.18494094304772,172.5054716023819
1768.798828125,-101.7115584432963,52.77974413708814
1770.01953125,-89.79177531253509,91.40267398143665
1771.240234375,-86.32070474530963,89.42383477686482
1772.4609375,-85.53453031273656,89.13533626700797
1773.681640625,-84.39632781488514,98.02540479293459
1774.90234375,-84.49911716743642,110.4063383989134
1776.123046875,-87.85365584402335,106.3905278448234
1777.34375,-95.22062687448569,52.69809381845225
1778.564453125,-89.14170626679621,146.6692901479082
1779.78515625,-84.98934953145945,136.3699340446858
1781.005859375,-85.48825388167684,143.7815969894848
1782.2265625,-86.53731619018289,165.3744433894367
1783.447265625,-86.08660670158514,16.60278167863632
1784.66796875,-84.9454788703256,40.11965721259675
1785.888671875,-84.72727386939043,41.92640000324971
1787.109375,-85.35294559796922,41.5985520699619
1788.330078125,-86.81748067802192,58.02781133705409
1789.55078125,-88.03711654510064,72.84378966709983
1790.771484375,-89.28122669953397,66.75862009322785
1791.9921875,-91.36664144374841,47.43179443680427
1793.212890625,-92.55465043453506,165.1153851723512
1794.43359375,-86.73301157402584,129.9856514517625
1795.654296875,-85.21824679694674,119.0029127623852
1796.875,-85.18570835365388,100.3345474026364
1798.095703125,-87.06582992113162,85.75723470805738
1799.31640625,-97.8145024304591,50.47264456145936
1800.537109375,-94.68190957718677,109.6745340399245
1801.7578125,-89.76170617930791,85.72563588097695
1802.978515625,-86.24195949338562,80.12911353056387
1804.19921875,-85.31966964703925,80.0076825293697
1805.419921875,-87.9946799936028,78.01851144223451
1806.640625,-92.74699868538548,73.72985760038168
